"Ps","Scanpath","Scanpath_complex","age","gender","alarm","fire","numeracy","baserate","baserate_avg","true_positive","true_positive_avg","false_alarm","false_alarm_avg","numerical_format","correctness","Wave","Correct_answer","Given_answer","Correct_answer_belief","Bias_GC","Bias_belief","Numeracy_cat"
"3056a79ca8402081","AABCCBDEDEFGFGFEDCHCFEDCFEF","A:794,A:51,B:1397,C:515,C:1458,B:1040,D:2985,E:4045,D:549,E:387,F:849,G:2501,F:522,G:1673,F:828,E:2187,D:1849,C:1408,H:11975,C:409,F:1361,E:131,D:976,C:3245,F:51,E:332,F:4991",29,"f",4,1,3.88,0.02,0.1,0.99,0.5,0.1,0.27,"frequency","correct","2",0.1711,0.1711,0.1681,0,-0.00768229610162929,"high"
"320294ee3cfd9579","ABDDEBAABCCBBBBCEDEFGFEDBABBFFEFGHHGEBDBDAA","A:180,B:582,D:263,D:649,E:615,B:748,A:7997,A:999,B:482,C:365,C:499,B:48,B:299,B:82,B:666,C:482,E:34,D:549,E:415,F:465,G:764,F:117,E:99,D:599,B:2732,A:699,B:2948,B:65,F:319,F:380,E:233,F:2032,G:2215,H:12351,H:10133,G:683,E:215,B:2300,D:998,B:1349,D:4366,A:149,A:2566",29,"m",3,3,4,0.235,0.1,0.3,0.5,0.26,0.27,"frequency","incorrect","2",0.1711,0.1501,0.2621,-0.05686931729783,0.1852170114055,"high"
"32bebf1f2f93afd6","DBCEDEFGHACFCCBDBEGH","D:47,B:6131,C:331,E:2615,D:732,E:332,F:1113,G:3247,H:10362,A:648,C:1332,F:949,C:65,C:532,B:731,D:1017,B:715,E:1865,G:332,H:6416",35,"m",2,2,4.5,0.01,0,0,0,0.99,0,"probability","correct","1",1e-04,1e-04,1e-04,0,0,"high"
"33f769f31599607f","HABDBBAAAABDC","H:7875,A:359,B:355,D:1061,B:86,B:834,A:573,A:872,A:2878,A:595,B:1183,D:900,C:4665",25,"f",4,1,3.88,0.1,0,0.1,0,0.3,0,"probability","incorrect","1",0.0361,0.1001,0.0361,0.442926875573661,0,"high"
"34db17f9b47d04bd","DEFDBDBEEEAABBCFFFGDDDDBEBDHDDBDDFDDCDBEDDDEEDEEGFGFFFBCFCFC","D:1711,E:1561,F:4872,D:667,B:7100,D:1596,B:1103,E:714,E:679,E:2058,A:838,A:1562,B:753,B:1197,C:909,F:776,F:777,F:957,G:1835,D:836,D:666,D:840,D:788,B:777,E:1096,B:572,D:1580,H:5145,D:1326,D:2485,B:802,D:814,D:1192,F:1112,D:1052,D:608,C:1200,D:984,B:602,E:840,D:730,D:988,D:902,E:781,E:5869,D:1002,E:1086,E:3576,G:3466,F:2675,G:865,F:951,F:1088,F:1897,B:891,C:918,F:1018,C:2579,F:942,C:4518",27,"f",4,2,3.88,0.01,0,0.01,0,0.5,0,"probability","correct","1",1e-04,1e-04,1e-04,0,0,"high"
"35f1dee8f50cc97e","AABDEFGFCHGEAEHGEC","A:499,A:684,B:466,D:482,E:469,F:430,G:481,F:851,C:1066,H:4122,G:1557,E:733,A:66,E:734,H:850,G:267,E:1069,C:3717",29,"m",3,3,3.5,0.27,0.1,0.27,0.5,0.27,0.27,"probability","incorrect","2",0.1711,0.5001,0.2701,0.465806845006567,0.198274574646351,"high"
"362a3197fbf10f85","AABDBACBDEFGCGGFHHFDBDBC","A:1248,A:668,B:1317,D:700,B:592,A:1068,C:1384,B:516,D:643,E:1249,F:1426,G:1927,C:484,G:467,G:299,F:842,H:6942,H:5632,F:918,D:1107,B:751,D:900,B:1111,C:3304",34,"m",5,1,4.13,0.1,0,0.6,0,0.4,0,"probability","incorrect","1",0.1431,0.6001,0.1431,0.62258399300632,0,"high"
"36d588b6eebb5b2a","HBAAHABDBBDBECHCBC","H:11252,B:299,A:348,A:2848,H:7081,A:1246,B:7982,D:529,B:214,B:900,D:748,B:3214,E:3846,C:1036,H:5626,C:235,B:912,C:7533",52,"f",1,1,2.63,0.01,0.1,0.01,0.5,0.05,0.27,"frequency","incorrect","2",0.1711,0.1001,0.0021,-0.232815932061782,-1.91103071480718,"low"
"36db83292e23e1eb","ABAAABCCEDBEDBBDEFGCACCFGFCCFGFEDECHAHABAH","A:164,B:1454,A:133,A:1304,A:1086,B:1001,C:2060,C:178,E:249,D:2141,B:685,E:4502,D:2944,B:32,B:903,D:1824,E:835,F:2092,G:1120,C:903,A:969,C:2694,C:249,F:2309,G:1421,F:635,C:66,C:1941,F:1271,G:686,F:99,E:351,D:969,E:2460,C:4586,H:6709,A:3248,H:4600,A:768,B:1707,A:534,H:10649",58,"f",3,2,4.25,0.1,0,0.1,0,0.8,0,"probability","incorrect","1",0.0141,0.1001,0.0141,0.851214964823939,0,"high"
"3a03596793b42d62","ABBBCCBBEDECFFGCH","A:6813,B:2663,B:84,B:282,C:282,C:3566,B:233,B:149,E:282,D:15747,E:7915,C:132,F:81,F:6068,G:7380,C:1933,H:25415",55,"m",2,2,4.88,0.06,0,0.96,0,0.27,0,"probability","incorrect","1",0.1851,0.9601,0.1851,0.714910050939161,0,"high"
"3ac0c849c42749ce","BEDDBEAFCCGHHHGFEDBCH","B:97,E:847,D:303,D:762,B:1062,E:1233,A:778,F:617,C:97,C:221,G:3960,H:43,H:31,H:7132,G:198,F:1567,E:94,D:585,B:647,C:1981,H:2448",26,"f",3,2,4.75,0.2,0,0.6,0,0.75,0,"probability","incorrect","1",0.1671,0.2001,0.1671,0.0782706387428201,0,"high"
"3e9e48f677d5418d","ABBCBHABDEDBDBAAAHHCBAACH","A:613,B:281,B:448,C:996,B:5554,H:11751,A:880,B:781,D:1161,E:330,D:898,B:615,D:364,B:4322,A:530,A:349,A:6118,H:397,H:2741,C:632,B:480,A:364,A:282,C:1379,H:15147",29,"m",2,1,3.88,0.15,0.1,0.2,0.5,0.25,0.27,"frequency","incorrect","2",0.1711,0.0501,0.1241,-0.533412283673855,-0.13947822804237,"high"
"3fa754e61d4f87ee","ABCDDEFGHDEECHABBCA","A:1397,B:767,C:1181,D:419,D:1274,E:847,F:733,G:5296,H:10333,D:1314,E:2465,E:1282,C:81,H:6246,A:17,B:366,B:480,C:1847,A:5232",43,"f",3,1,3.88,0.05,0,0.8,0,0.1,0,"frequency","incorrect","1",0.2961,0.0501,0.2961,-0.771600681522053,0,"high"
"40fd6c5de6f179e5","ABBDEFGCFHHHFCAABCAHHHHCBDEFHCFEDEFCHABDEFDEFEDEFF","A:2534,B:4355,B:883,D:1064,E:1056,F:946,G:1345,C:986,F:2890,H:8718,H:19158,H:9627,F:34,C:315,A:474,A:1195,B:779,C:1213,A:2384,H:2940,H:8935,H:9489,H:12340,C:560,B:482,D:1581,E:79,F:8003,H:15010,C:75,F:1087,E:81,D:2578,E:164,F:4433,C:475,H:6361,A:316,B:56,D:1733,E:613,F:11931,D:1198,E:426,F:3038,E:289,D:1062,E:72,F:518,F:2579",44,"f",2,2,4.88,0.05,0,0.25,0,0.1,0,"frequency","correct","1",0.1161,0.1161,0.1161,0,0,"high"
"41de3097c133a4d8","BAACBDDEFGFEDHHCEEDDDC","B:1432,A:1543,A:158,C:1362,B:1062,D:503,D:924,E:1614,F:1700,G:5079,F:2315,E:2063,D:1726,H:3978,H:8137,C:566,E:448,E:74,D:422,D:476,D:1277,C:4317",57,"f",2,2,2,0.1,0,0.1,0,0.15,0,"probability","incorrect","1",0.0691,0.1001,0.0691,0.16095603010512,0,"low"
"4211888bb3fea4f4","AGABCDEFGHABC","A:13556,G:429,A:1399,B:1025,C:1739,D:1081,E:1082,F:898,G:5748,H:15322,A:598,B:700,C:1098",56,"f",3,2,4.5,0,0,0.99,0,0.02,0,"frequency","correct","1",1e-04,1e-04,1e-04,0,0,"high"
"428640046938c0cb","DBAEHBD","D:1421,B:1600,A:1399,E:5793,H:12282,B:1629,D:3559",30,"f",4,4,3.5,0.05,0,0.1,0,0.15,0,"probability","incorrect","1",0.0341,0.1001,0.0341,0.467679698486821,0,"high"
"44b2bf9d710dda33","AABCCEDEFFGFGHHABBCCBCCBABAAAB","A:117,A:1679,B:627,C:370,C:903,E:191,D:1935,E:720,F:413,F:569,G:1175,F:737,G:4399,H:12047,H:4854,A:16,B:494,B:615,C:5833,C:385,B:1263,C:3697,C:22,B:1690,A:396,B:2660,A:159,A:1777,A:151,B:928",22,"f",2,2,4.13,0.001,0.1,0.1,0.5,0.125,0.27,"frequency","incorrect","2",0.1711,0.1001,0.0011,-0.232815932061782,-2.19185732438288,"high"
"46c5ebf2c8643a0a","FCAFAACEDEDEHHABCGH","F:211,C:151,A:5761,F:365,A:799,A:548,C:715,E:217,D:298,E:715,D:614,E:2933,H:445,H:6931,A:1100,B:750,C:1881,G:2115,H:3584",28,"f",3,3,3.88,0.05,0,0.5,0,0.5,0,"probability","incorrect","1",0.0501,0.9501,0.0501,1.27793159222433,0,"high"
"480b98e4b856b2ac","AABCACBDEFGFFBCHAHBDC","A:462,A:2034,B:1329,C:2046,A:807,C:969,B:2151,D:936,E:1329,F:1164,G:5504,F:3513,F:359,B:1193,C:701,H:14565,A:7826,H:4859,B:1457,D:984,C:2962",33,"f",2,2,4.13,0.01,0.1,0.01,0.5,0.95,0.27,"frequency","incorrect","2",0.1711,0.0501,1e-04,-0.533412283673855,-3.2332500095411,"high"
"484178c2d53345b5","ACBDEFGHABDDBBBDBAABDHHAAC","A:207,C:563,B:669,D:546,E:580,F:586,G:1865,H:8223,A:285,B:809,D:375,D:482,B:203,B:549,B:71,D:956,B:310,A:498,A:293,B:636,D:17904,H:4925,H:3744,A:489,A:162,C:1244",22,"f",3,2,4.13,0.002,0.1,0.003,0.5,0.003,0.27,"frequency","incorrect","2",0.1711,0.0501,0.0021,-0.533412283673855,-1.91103071480718,"high"
"4941b3369f3661a4","AAABCEDEFGGFGHABDE","A:230,A:2065,A:334,B:914,C:815,E:333,D:531,E:432,F:614,G:1196,G:34,F:251,G:1847,H:6013,A:301,B:499,D:350,E:5250",21,"f",5,2,4.5,0.08,0.1,0.3,0.5,0.7,0.27,"probability","incorrect","2",0.1711,0.5001,0.0361,0.465806845006567,-0.675742807635442,"high"
"49d49483d5669428","BDHHHAABDBBEBDBCBBCBCEBHHCBACBCBBDDEFGFGGFEDB","B:37,D:6870,H:4684,H:8589,H:518,A:29,A:1135,B:790,D:1094,B:14,B:687,E:541,B:623,D:439,B:5543,C:1045,B:351,B:758,C:1351,B:894,C:1502,E:142,B:12015,H:351,H:17062,C:134,B:583,A:447,C:951,B:727,C:847,B:311,B:446,D:415,D:702,E:735,F:575,G:1111,F:558,G:119,G:49,F:309,E:349,D:655,B:3984",47,"f",3,3,3.5,0.15,0,0.1,0,0.9,0,"frequency","incorrect","1",0.0191,0.3001,0.0191,1.19623262817713,0,"high"
"4a0655f0ce728122","DHGFCEADB","D:3419,H:23101,G:939,F:1058,C:933,E:946,A:1725,D:2263,B:6431",38,"f",1,1,3.13,0.5,0,0.2,0,0.8,0,"frequency","incorrect","1",0.2001,0.8001,0.2001,0.601897181773327,0,"high"
"4d76dc002e8c1083","BHHBDBABCBBHBDC","B:8654,H:16570,H:2066,B:1283,D:2434,B:2333,A:834,B:599,C:915,B:1284,B:1317,H:6251,B:616,D:933,C:2668",38,"m",3,1,4.63,0.5,0.1,1,0.5,0.5,0.27,"probability","incorrect","2",0.1711,0.6001,0.6671,0.544973617224996,0.590940931111483,"high"
"4df94fc4b55d46e1","BBHAAABCHCEDEFGHCFED","B:446,B:4713,H:4693,A:316,A:148,A:1616,B:1399,C:3598,H:7731,C:199,E:117,D:933,E:666,F:949,G:3164,H:12815,C:816,F:81,E:199,D:3667",31,"f",4,1,3.13,0.1,0.1,1,0.5,0.5,0.27,"probability","incorrect","2",0.1711,0.5001,0.1821,0.465806845006567,0.0270599362538197,"high"
"4e563c8390b7bd4a","AABABCCDECHABABABCABHABDBABDEDBDECFGFCCFEDEHFCAEDEFBBDBHHHGFEDEFBCDEDBBDEFEDEEDEFBDEFHFEDBABDEFFCFEDEGFG","A:3215,A:1781,B:796,A:3483,B:1132,C:313,C:1916,D:884,E:2915,C:348,H:9659,A:731,B:881,A:1717,B:3250,A:1000,B:9181,C:216,A:647,B:1134,H:9414,A:366,B:768,D:665,B:767,A:616,B:351,D:449,E:866,D:1016,B:581,D:1401,E:2065,C:449,F:1182,G:2682,F:1465,C:318,C:499,F:3864,E:902,D:715,E:1780,H:8032,F:715,C:799,A:797,E:83,D:551,E:98,F:1084,B:1581,B:949,D:1233,B:1533,H:1020,H:4796,H:3416,G:232,F:10682,E:167,D:917,E:199,F:882,B:964,C:815,D:318,E:665,D:898,B:1082,B:565,D:1483,E:233,F:1632,E:99,D:1331,E:700,E:300,D:883,E:199,F:1749,B:6783,D:581,E:231,F:3385,H:9064,F:400,E:364,D:318,B:332,A:788,B:758,D:498,E:382,F:333,F:599,C:451,F:300,E:1030,D:250,E:2183,G:232,F:1281,G:1701",36,"m",2,1,4.38,0.01,0,0.1,0,0.9,0,"frequency","correct","1",0.0011,0.0011,0.0011,0,0,"high"
"4e5a60914a455ca2","GFEDBACGFEDH","G:761,F:578,E:431,D:473,B:483,A:375,C:352,G:225,F:251,E:250,D:2348,H:8194",33,"f",2,5,2.75,0.091,0,0.091,0,0.091,0,"frequency","incorrect","1",0.0911,0.0701,0.0911,-0.11380035900634,0,"low"
"4eb7e228c881058f","HHABCDEFGHEDABCBDEC","H:15460,H:1969,A:2520,B:1970,C:3271,D:2170,E:1853,F:1302,G:1600,H:4737,E:82,D:4458,A:67,B:2170,C:1970,B:450,D:869,E:32,C:8147",56,"f",3,2,3.75,0.02,0,0.99,0,0.98,0,"probability","correct","1",0.0201,0.0201,0.0201,0,0,"high"
"4ef085c22269268e","ABCGFEBEDGHDC","A:1561,B:1164,C:2380,G:3782,F:3717,E:965,B:914,E:2864,D:3680,G:865,H:15339,D:549,C:3566",38,"f",2,2,4.5,0.05,0,0.95,0,0.95,0,"probability","incorrect","1",0.0501,0.9501,0.0501,1.27793159222433,0,"high"
"500b6e5f8757a17f","ABCDEFGFGHABDCHBBDEC","A:1117,B:1658,C:1677,D:1069,E:1448,F:1418,G:1176,F:841,G:2064,H:6139,A:495,B:963,D:1078,C:3131,H:5748,B:55,B:328,D:1007,E:1083,C:913",34,"f",4,1,3.5,0.2,0,0.9,0,0.3,0,"probability","incorrect","1",0.4291,0.9001,0.4291,0.321732247168455,0,"high"
"5235089d72a6503c","AEAACGHHFEDEBDBAEDEFGFBDEDEFFEDBCH","A:2265,E:281,A:66,A:383,C:19,G:744,H:7063,H:2216,F:48,E:65,D:665,E:498,B:530,D:383,B:115,A:3432,E:48,D:1415,E:66,F:48,G:101,F:214,B:67,D:798,E:881,D:401,E:49,F:217,F:2633,E:99,D:1298,B:582,C:4285,H:3399",28,"f",2,1,4.25,0.002,0,0.5,0,0.005,0,"frequency","incorrect","1",0.1671,0.3301,0.1671,0.29566907443692,0,"high"
"5290419a9943f3b4","BDDEFGCBABHH","B:8479,D:3245,D:761,E:399,F:192,G:544,C:266,B:289,A:376,B:8815,H:9757,H:29311",24,"m",3,3,4.88,0.4,0,0.3,0,0.8,0,"frequency","incorrect","1",0.2001,0.3001,0.2001,0.176018906788641,0,"high"
"533a66e71a9b5c81","ABBDECHHAABBCGFEDBCHBDC","A:51,B:2933,B:182,D:501,E:302,C:3061,H:262,H:2362,A:42,A:520,B:398,B:471,C:886,G:705,F:401,E:385,D:419,B:419,C:2498,H:4694,B:923,D:1273,C:3200",25,"m",3,1,2.38,0.5,0.1,0.5,0.5,0.5,0.27,"probability","incorrect","2",0.1711,0.5001,0.5001,0.465806845006567,0.465806845006567,"low"
"5409a3fde537befb","ABCDEFGCHHHHBCHBBDBHABBDHCGFACACEBCCBDEFCGHHEGH","A:1248,B:771,C:725,D:564,E:499,F:599,G:680,C:1000,H:5160,H:298,H:4552,H:7463,B:649,C:698,H:5398,B:333,B:898,D:653,B:1994,H:23115,A:699,B:317,B:6731,D:3116,H:7798,C:799,G:566,F:2198,A:282,C:1566,A:615,C:1764,E:10866,B:981,C:265,C:82,B:366,D:4067,E:51,F:149,C:432,G:30132,H:415,H:25764,E:5782,G:3850,H:532",33,"f",2,1,4.63,0.01,0.1,0.99,0.5,0.02,0.27,"probability","correct","2",0.1711,0.1711,0.3331,0,0.289324623150077,"high"
"54316bf5645c0af7","DBCAADEEFGGHCFFDGFHHCDGHH","D:1196,B:2100,C:4211,A:481,A:1162,D:1382,E:245,E:916,F:1867,G:4945,G:472,H:4368,C:41,F:298,F:2067,D:1930,G:465,F:1951,H:181,H:1513,C:3512,D:935,G:796,H:732,H:4899",36,"f",3,2,4.5,0.05,0.1,0.9,0.5,0.1,0.27,"probability","incorrect","2",0.1711,0.7301,0.3211,0.630132338899687,0.273390296025402,"high"
"54524ea941f74884","HABCCDEBCHHBCBDHCEDBCEDEFGFDCCAFCBDCBDDFCCDDBDBH","H:6115,A:1391,B:549,C:395,C:2855,D:1283,E:690,B:1937,C:80,H:311,H:3621,B:2991,C:4076,B:1790,D:1800,H:1683,C:67,E:149,D:3275,B:20486,C:198,E:166,D:1899,E:526,F:415,G:1858,F:725,D:2966,C:4451,C:4000,A:1242,F:17011,C:15792,B:575,D:13512,C:255,B:283,D:348,D:4960,F:559,C:4900,C:1866,D:14336,D:332,B:2276,D:3014,B:5375,H:10959",39,"m",2,1,4.63,0.05,0,0.95,0,0.2,0,"probability","incorrect","1",0.2001,0.8701,0.2001,0.63832208001969,0,"high"
"549e3e2c81b4fb56","ABDHCGHH","A:1789,B:2789,D:2490,H:823,C:1093,G:793,H:149,H:11070",29,"f",4,2,5.25,0.3,0.1,0.15,0.5,0.6,0.27,"frequency","incorrect","2",0.1711,0.4001,0.0971,0.368918541837897,-0.246030779633095,"high"
"57eb2d4005419a0f","AEBBBDEFGCHGHAAHHDDEFBEFGH","A:7728,E:36,B:16,B:476,B:1935,D:1275,E:1237,F:1868,G:1326,C:4694,H:24234,G:400,H:7708,A:935,A:2007,H:393,H:8101,D:580,D:1884,E:73,F:2103,B:4399,E:37,F:4262,G:386,H:13154",51,"f",3,3,4.75,0.25,0.1,0.5,0.5,0.5,0.27,"frequency","incorrect","2",0.1711,0.3001,0.2501,0.244015985883752,0.164863682189402,"high"
"58e9316643bbfdf8","ABCBDEFGFCFGBEDEFGCBHHHDEHHA","A:1898,B:3589,C:3031,B:1039,D:1085,E:1055,F:951,G:2733,F:1266,C:761,F:1447,G:3509,B:1260,E:748,D:868,E:633,F:981,G:894,C:563,B:3643,H:373,H:674,H:23473,D:6459,E:6722,H:440,H:11147,A:4294",41,"f",2,2,3.88,0.815,0.1,1,0.5,0.704,0.27,"frequency","incorrect","2",0.1711,0.0501,0.8621,-0.533412283673855,0.702307635551914,"high"
"59196c1609bf1345","CBDEDEFHBD","C:267,B:1199,D:65,E:5548,D:19,E:13546,F:8549,H:12570,B:1525,D:8168",28,"m",3,2,3.75,0.1,0.1,0.3,0.5,0.4,0.27,"frequency","incorrect","2",0.1711,0.5001,0.0771,0.465806845006567,-0.346195631490143,"high"
"5a9ab754dfad6026","ABDECBABDEFGCBCCDEGBAHHABEDEDBDC","A:2048,B:1110,D:731,E:2935,C:1529,B:1406,A:490,B:1833,D:1040,E:537,F:448,G:685,C:1581,B:489,C:1735,C:190,D:838,E:50,G:2821,B:489,A:282,H:224,H:15522,A:97,B:232,E:115,D:885,E:601,D:1686,B:3305,D:1651,C:2482",40,"f",3,2,3.88,0.1,0,0.7,0,0.2,0,"probability","incorrect","1",0.2801,0.0701,0.2801,-0.601595090856909,0,"high"
"5aa323e560a75e0e","ABBCEDDEFGGHABBDC","A:1267,B:337,B:691,C:823,E:28,D:278,D:600,E:746,F:747,G:4562,G:480,H:4404,A:32,B:899,B:595,D:777,C:2638",23,"f",3,2,4.38,0.02,0,0.04,0,0.94,0,"probability","incorrect","1",0.0011,0.0401,0.0011,1.56175168746196,0,"high"
"5b18edf4e010676a","BBBHHABDBHHBBDC","B:99,B:247,B:7495,H:7235,H:8034,A:37,B:713,D:6618,B:668,H:400,H:7515,B:289,B:1792,D:3765,C:4647",33,"f",3,1,3.25,0.02,0,0.7,0,0.9,0,"probability","incorrect","1",0.0161,0.7001,0.0161,1.6383342016201,0,"high"
"5ddc86404e7e59fb","DBABDBAAABCCEDEDBBEFCFGCHBDBHCFEDEFABCBCBBDBBDBDBAHHBHCEBDDBAABDBBHHABDECHFEDEFEDEFDEH","D:196,B:532,A:698,B:1166,D:965,B:234,A:132,A:1199,A:165,B:950,C:832,C:249,E:147,D:1067,E:1548,D:731,B:49,B:565,E:564,F:465,C:781,F:700,G:831,C:2481,H:9748,B:681,D:1166,B:1850,H:6647,C:249,F:699,E:100,D:716,E:332,F:1700,A:1598,B:632,C:799,B:1732,C:716,B:4032,B:565,D:1066,B:1467,B:130,D:1167,B:983,D:998,B:666,A:513,H:683,H:13949,B:1583,H:7099,C:49,E:266,B:731,D:5670,D:9798,B:165,A:133,A:799,B:1083,D:999,B:21512,B:668,H:632,H:6633,A:399,B:933,D:1151,E:65,C:532,H:4199,F:682,E:298,D:6599,E:367,F:703,E:548,D:1716,E:232,F:1216,D:2899,E:481,H:3436",33,"f",2,1,4,0.4,0,0.7,0,0.85,0,"probability","incorrect","1",0.3541,0.2801,0.3541,-0.101812817934543,0,"high"
"5eb7cd11265b9ac1","AABCEDDEFGHCECH","A:879,A:48,B:881,C:896,E:46,D:529,D:548,E:617,F:561,G:8579,H:8258,C:802,E:930,C:82,H:3450",38,"f",1,1,3.13,0.3,0.1,0.4,0.5,0.45,0.27,"probability","incorrect","2",0.1711,0.5001,0.2761,0.465806845006567,0.207816397098163,"high"
"6040a79663430570","ACABABCCCCEDDEFGHHHHHHHHHHHHCFEFCHHCHCFEFC","A:3509,C:246,A:4733,B:148,A:1899,B:1315,C:33,C:48,C:615,C:67,E:33,D:231,D:817,E:732,F:813,G:1981,H:1457,H:69,H:104,H:204,H:204,H:202,H:210,H:211,H:203,H:213,H:204,H:5758,C:302,F:415,E:3462,F:52,C:680,H:3665,H:10299,C:413,H:5181,C:165,F:247,E:650,F:31,C:3917",29,"m",5,3,4.88,0.2,0.1,0.25,0.5,0.1,0.27,"probability","incorrect","2",0.1711,0.5001,0.3851,0.465806845006567,0.352323509081631,"high"
"63f2243859a4944f","BFBABDHGEBABBDBEFCFGGGHACDDBDBDH","B:2394,F:15456,B:231,A:1592,B:1098,D:4109,H:13979,G:2228,E:397,B:297,A:1581,B:482,B:1130,D:1198,B:330,E:1048,F:630,C:463,F:782,G:1645,G:29166,G:1793,H:17882,A:9616,C:429,D:1747,D:265,B:580,D:1562,B:800,D:3475,H:4325",37,"m",2,3,4.25,0.5,0,1,0,1,0,"frequency","incorrect","1",0.5001,1.0001,0.5001,0.300986572729195,0,"high"
"64da7c8d3e85e0ea","AEBBDEBDCHCEDBEDE","A:4151,E:406,B:1236,B:204,D:575,E:1424,B:1169,D:3220,C:287,H:11998,C:33,E:253,D:559,B:456,E:494,D:305,E:3678",25,"f",3,1,2.13,0.005,0,0.5,0,0.25,0,"frequency","incorrect","1",0.0101,0.6001,0.0101,1.77390225298345,0,"low"
"653ade6df06f605e","HGCFEADFG","H:19559,G:1777,C:1306,F:1346,E:1290,A:1809,D:8336,F:9145,G:18303",32,"f",3,2,2,0.8,0,0.5,0,0.5,0,"frequency","incorrect","1",0.8001,0.2001,0.8001,-0.601897181773327,0,"low"
"6586efa373848d50","ABCCABCEDEFGFGCBAHCBCBA","A:1212,B:747,C:5480,C:117,A:1632,B:1316,C:4365,E:131,D:599,E:798,F:1246,G:1114,F:449,G:863,C:1333,B:516,A:1583,H:5039,C:66,B:516,C:314,B:749,A:7618",33,"f",4,3,4.75,0.27,0.1,0.4,0.5,0.6,0.27,"frequency","incorrect","2",0.1711,0.1001,0.1981,-0.232815932061782,0.0636344659974468,"high"
"66a345dd43f29fde","AABCDEFGBDBABCCEDEFGGBCEDEFGCGFGGGFBAABBCEDEFGGHHHGFEDEFEDDEFG","A:345,A:865,B:1164,C:680,D:686,E:581,F:463,G:1329,B:2782,D:116,B:1047,A:1198,B:1498,C:416,C:1432,E:33,D:1515,E:1179,F:1268,G:482,G:7529,B:1215,C:1449,E:182,D:915,E:1015,F:2331,G:2847,C:766,G:369,F:562,G:547,G:4098,G:49,F:66,B:880,A:316,A:1082,B:299,B:731,C:898,E:51,D:683,E:496,F:2033,G:865,G:6349,H:225,H:3709,H:8565,G:98,F:82,E:3815,D:1232,E:34,F:3764,E:16,D:316,D:848,E:115,F:1133,G:13264",54,"f",1,3,5.38,0.03,0.1,0.063,0.5,0.124,0.27,"frequency","incorrect","2",0.1711,0.2901,0.0151,0.229297719261564,-1.05427306224793,"high"
"66b2ee41fc0e14e0","ABCCGFEDEHEEEFEDEC","A:5273,B:1449,C:21543,C:915,G:9261,F:7382,E:916,D:7379,E:17800,H:9367,E:431,E:265,E:1962,F:82,E:814,D:720,E:57,C:6533",39,"f",2,2,3.38,0.15,0.1,0.99,0.5,0.01,0.27,"probability","incorrect","2",0.1711,0.5001,0.9461,0.465806845006567,0.74268703294201,"high"
"67142dfcc20c99d6","GHFEDFDFDEBDDEFGFGFCCCACBHAEDEFHCFGCFCHCBEBDEFGCAH","G:4898,H:31295,F:847,E:332,D:6666,F:2263,D:27684,F:1699,D:2367,E:1383,B:1415,D:433,D:1615,E:82,F:466,G:2532,F:950,G:2283,F:1282,C:432,C:2915,C:648,A:800,C:782,B:3333,H:10699,A:5964,E:133,D:6665,E:32,F:2566,H:4449,C:399,F:2348,G:2670,C:80,F:2950,C:465,H:12148,C:1216,B:1648,E:749,B:616,D:1917,E:65,F:2982,G:1316,C:734,A:16665,H:20348",36,"m",3,1,4.75,0.01,0,0.97,0,0.1,0,"frequency","incorrect","1",0.0891,0.0101,0.0891,-0.945556330254232,0,"high"
"68a5faa45d709262","BDEGHBHEDEEHD","B:920,D:583,E:443,G:1098,H:3711,B:1195,H:795,E:354,D:695,E:406,E:1422,H:2395,D:3895",32,"f",2,1,3.5,0.15,0,0.05,0,0.05,0,"probability","incorrect","1",0.1501,0.0501,0.1501,-0.476542966376025,0,"high"
"68afc49ef0668c78","HABCCBCBDEDEDEDEFGFGFHABACCHABEDEFEDEFEDBFEDCEDEFEDEFEDC","H:7019,A:1485,B:532,C:349,C:901,B:381,C:384,B:450,D:984,E:483,D:332,E:267,D:200,E:267,D:151,E:249,F:399,G:399,F:234,G:317,F:934,H:9607,A:2787,B:883,A:1499,C:1317,C:418,H:7970,A:252,B:316,E:317,D:1334,E:133,F:1002,E:149,D:2201,E:134,F:2083,E:101,D:1233,B:717,F:600,E:133,D:6773,C:149,E:347,D:550,E:100,F:2986,E:82,D:968,E:166,F:434,E:100,D:750,C:601",31,"m",1,1,4.38,0,0.1,0.02,0.5,0.98,0.27,"frequency","correct","2",0.1711,0.1711,1e-04,0,-3.2332500095411,"high"
"6a232080923a9e8b","EFCHAABBCDDEBBA","E:5891,F:80,C:208,H:12664,A:181,A:749,B:176,B:550,C:1665,D:498,D:833,E:804,B:46,B:1365,A:2233",48,"f",2,1,2.88,0.18,0.1,0.56,0.5,0.4,0.27,"probability","incorrect","2",0.1711,0.0501,0.2351,-0.533412283673855,0.138002619583839,"low"
"6a7faa077b341056","ABDEFCCACFGHBAACGGBCCEDBAEFDC","A:1015,B:1430,D:1014,E:700,F:630,C:381,C:716,A:482,C:983,F:498,G:2813,H:6176,B:349,A:32,A:996,C:118,G:864,G:365,B:1232,C:50,C:266,E:100,D:965,B:482,A:1682,E:900,F:401,D:480,C:6149",47,"m",3,1,4.75,0.01,0.1,0.01,0.5,0.05,0.27,"frequency","incorrect","2",0.1711,0.0501,0.0021,-0.533412283673855,-1.91103071480718,"high"
